,,,,,,,,,,,,,,,,,,,,,,,
STT,Mã,Dashboard/báo cáo,Thông tin,Mô tả,Nhóm yêu cầu,Phân loại,Đánh giá,Độ chi tiết,Nguồn,Cần phân tích?,Cần test?,DL lịch sử?,Trạng thái mapping,Mapping (nghiệp vụ),Bảng nguồn,Trường nguồn,Điều kiện dữ liệu,Câu lệnh SQL,Câu lệnh update SIT,Note,Hoàn thành DEV,Loại dữ liệu,Kết quả SIT
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Tên doanh nghiệp,,Dashboard,Chiều,Trùng,"CTDC, ngày",IDS,X,X,,Done,,trùng dòng 4,,,,,,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Công bố BCTC,"Điểm Công bố BCTC trên phân hệ: Thông tin định kỳ - Báo cáo tài chính
- Đánh giá tiêu chí dựa trên :
 1. Bình Thường: Trước/Đúng hạn
 2. Cảnh báo: Trễ hạn dưới 1 tháng
 3. Rủi ro: Trễ hạn trên 1 tháng 
 - Kỳ đánh giá: 3 năm liền trước",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_bctc
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_BCTC'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_bctc,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_BCTC'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Công bố BCTN,Điểm Công bố BCTN trên phân hệ: Thông tin định kỳ - Công bố Báo cáo thường niên,Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_bctn
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_BCTN'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_bctn,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_BCTN'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Công bố báo cáo tình hình quản trị,Điểm Công bố Báo cáo tình hình quản trị trên phân hệ: Thông tin định kỳ - Báo cáo tình hình Quản trị,Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_qtcty
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_BCTHQT'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_qtcty,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_BCTHQT'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Công bố thông tin Thay đổi Tổng giám đốc/Chủ tịch HĐQT,"Điểm Công bố Thông tin thay đổi Tổng giám đốc/Chủ tịch HĐQT trên phân hệ: Thông tin bất thường - Thay đổi Tổng giám đốc/Chủ tịch HĐQT
- Đánh giá tiêu chí dựa trên :
 1. Bình Thường: < 1 lần/năm 
 2. Cảnh báo: < 2 lần/năm 
 3. Rủi ro: > 3 lần/năm
 - Kỳ đánh giá: 3 năm liền trước",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_thay_doi_ldcty
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_CBTTBT_TDTGD'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_thay_doi_ldcty,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_CBTTBT_TDTGD'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Vi phạm từ UBCKNN,"Điểm Công bố Thông tin về vi phạm, xử phạt trên phân hệ: Thông tin bất thường - Vi phạm từ các đơn vị khác/ubcknn
- Đánh giá tiêu chí dựa trên :
 1. Bình Thường: 0 lần/năm
 2. Cảnh báo: 1 vi phạm
 3. Rủi ro: 1 vi phạm 
 - Kỳ đánh giá: 3 năm liền trước",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_vi_pham
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_VP_UBCK'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_vi_pham,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_VP_UBCK'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Vi phạm từ các đơn vị khác,"Điểm Công bố Thông tin về vi phạm, xử phạt trên phân hệ: Thông tin bất thường - Vi phạm từ các đơn vị khác/ubcknn
- Đánh giá tiêu chí dựa trên :
 1. Bình Thường: 0 lần/năm
 2. Cảnh báo: 1 vi phạm
 3. Rủi ro: 1 vi phạm 
 - Kỳ đánh giá: 3 năm liền trước",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_cb_vi_pham
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_CBTTBT_VPVT'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_cb_vi_pham,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_CBTTBT_VPVT'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Điều lệ Công ty và Các Quy chế hoạt động,"Điểm điều lệ công ty và các quy chế hoạt động trên phân hệ: Quản trị công ty - Điều lệ Công ty + Các Quy chế hoạt động
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: Đầy đủ
 2. Cảnh báo: Thiếu 1 trong các tài liệu hoặc Không được thông qua bởi ĐH cổ đông.
 3. Rủi ro: Để mặc định là Bình thường, cho phép chuyên viên sửa nếu có vấn đề khác.
 - Kỳ đánh giá: Gần nhất.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_dieu_le
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_DLCT'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_dieu_le,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_DLCT'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Số lượng ĐHĐCĐ thường niên trong 6 tháng đầu năm,"Điểm số lượng ĐHĐCĐ thường niên trong 6 tháng đầu năm trên phân hệ: 
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: Thành công lần thứ nhất và trước ngày 30/06
 2. Cảnh báo: Thành công lần thứ nhất và trước ngày 30/06 Thành công ở 2 lần.
 3. Rủi ro: Thành công ở 3 lần hoặc không thành công 
 - Kỳ đánh giá: Gần nhất",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_dhdcd
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_SLDHDCD'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_dhdcd,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_SLDHDCD'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Số lượng thành viên HĐQT độc lập,"Điểm Số lượng thành viên HĐQT độc lập trên phân hệ:
- Đánh giá tiêu chí dựa trên:
 1. Bình Thường: 
 + Từ 3-5: tối thiểu 1
 + Từ 6-8: Tối thiểu 2
 + Từ 9-11: Tối thiểu 3
 2. Cảnh báo: Không đảm bảo số lượng.
 3. Rủi ro: Không có.
 - Kỳ đánh giá: Gần nhất.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_hdqt_doc_lap
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_SLTVDL'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_hdqt_doc_lap,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_SLTVDL'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Số lượng thành viên HĐQT không điều hành,"Điểm Số lượng thành viên HĐQT không điều hành trên phân hệ:
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: Tối thiểu 1/3 Tổng số thành viên HĐQT
 2. Cảnh báo: Không đảm bảo số lượng.
 3. Rủi ro: Không có.
 - Kỳ đánh giá: Gần nhất.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_hdqt_khong_dh
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_SLTVKDH'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_hdqt_khong_dh,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_SLTVKDH'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Tư cách thành viên HĐQT/BKS/Kế toán trưởng,"Điểm Tư cách thành viên HĐQT/BKS/Kế toán trưởng trên phân hệ:
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: 
 2. Cảnh báo: Chủ tịch kiêm Tổng giám đốc. Và/hoặc:
 Thành viên HĐQT công ty chỉ được đồng thời là thành viên HĐQT tại > 05 công ty khác.
 3. Rủi ro: Bất kỳ thành viên HĐQT nào có vấn đề pháp lý (bị khởi tố, tạm giam, phối hợp điều tra …).
 - Kỳ đánh giá: Gần nhất.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_tu_cach_tv
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_TCTV'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_tu_cach_tv,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_TCTV'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Số lượng thành viên BKS hoặc Ủy ban kiểm toán,"Điểm Số lượng thành viên BKS hoặc Ủy ban kiểm toán trên phân hệ:
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: BKS: Tối thiểu 3 thành viên.
 Ủy ban kiểm toán: Tối thiểu 2
 2. Cảnh báo: Không đủ số lượng
 3. Rủi ro: Không có
 - Kỳ đánh giá: Gần nhất.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_bks_ubkt
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_QTCT_SLTVBKS'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_bks_ubkt,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_QTCT_SLTVBKS'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Báo cáo tiến độ sử dụng vốn,"Điểm Báo cáo tiến độ sử dụng vốn trên phân hệ:
- Đánh giá tiêu chí dựa trên :
 1.Bình Thường: 
 Trong vòng 6 tháng + 5 ngày kể từ ngày Kết thúc đợt chào bán có báo cáo.
 6 tháng tiếp theo cũng
 phải công bố báo cáo tiến độ và có 5 ngày để nộp
 2. Cảnh báo: Chậm sau từ 1 ngày trở lên so với ngày (Ngày Kết thúc chào bán + 6 tháng + 5 ngày).
 3. Rủi ro: Chậm sau 1 tháng 
 - Kỳ đánh giá: 3 năm liền trước.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_tien_do_von
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_BCSDV_BCTDSDV'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_tien_do_von,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_BCSDV_BCTDSDV'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Thay đổi phương án sử dụng vốn,"Điểm Thay đổi phương án sử dụng vốn trên phân hệ:
- Đánh giá tiêu chí dựa trên :
 1. Bình Thường: Các trường hợp còn lại.
 2. Cảnh báo: Quá hạn > 24h so với ngày Thông qua Nghị quyết hoặc
 Sai cấp phê duyệt
 3. Rủi ro: Quá hạn > 24h so với ngày Thông qua Nghị quyết hoặc Sai cấp phê duyệt
 - Kỳ đánh giá: 3 năm liền trước.",Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluations (ev)
 evaluation_periods (ep)","ed.score AS diem_thay_doi_pa_von
 ed.result AS ket_qua","ec.criterion_cd = 'TUAN_THU_BCSDV_TDPASDV'
 AND eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ed.evaluation_id = ev.id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, ed.score AS diem_thay_doi_pa_von,
  ed.result AS ket_qua
 FROM evaluation_details ed
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 JOIN evaluations ev ON ev.id = ed.evaluation_id
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 WHERE ec.criterion_cd = 'TUAN_THU_BCSDV_TDPASDV'
  AND eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
2,,Dashboard top chấm điểm phân loại công ty đại chúng theo chỉ tiêu tuân thủ,Tổng điểm,Tổng điểm phân loại theo tiêu chí tuân thủ,Dashboard,Chỉ tiêu cơ sở,TB,"CTDC, ngày",IDS,x,X,,Done,,"evaluations (ev)
 evaluation_details (ed)
 evaluation_criteria (ec)
 evaluation_groups (eg)
 evaluation_periods (ep)",SUM(ed.score) AS tong_diem_tuan_thu,"eg.group_cd = 'TUAN_THU'
 AND ev.company_id = :p_company_id
 AND ep.year = :p_year AND ep.month = :p_month
 AND ev.id = ed.evaluation_id
 AND ed.criterion_id = ec.id
 AND ec.group_id = eg.id
 AND ev.period_id = ep.id AND upper(ep.STATUS) ='APPROVED'","SELECT company_id, SUM(ed.score) AS tong_diem_tuan_thu
 FROM evaluations ev
 JOIN evaluation_periods ep ON ep.id = ev.period_id AND upper(ep.STATUS) ='APPROVED'
 JOIN evaluation_details ed ON ed.evaluation_id = ev.id
 JOIN evaluation_criteria ec ON ec.id = ed.criterion_id
 JOIN evaluation_groups eg ON eg.id = ec.group_id
 WHERE eg.group_cd = 'TUAN_THU'
  AND ev.company_id = :p_company_id
  AND ep.year = :p_year
  AND ep.month = :p_month
group by company_id
",,Phân hệ đang pending ev.status => DW sẽ bổ sung sau khi phân hệ hoàn thành,Done,Dữ liệu tĩnh,P
